transaction_id,amount,currency,customer_id,created_at,status,stripe_transaction_id,fee,net_amount,settled_at
TXN-B96362F9,2687.5,EUR,CUST-7038,2024-12-10 23:43:00,settled,STR-TXN-B96362F9,78.24,2609.26,2024-12-12 23:43:00
TXN-69F396D1,2926.95,USD,CUST-2775,2024-12-11 07:30:00,settled,STR-TXN-69F396D1,85.18,2841.77,2024-12-13 07:30:00
TXN-6AC376C0,3101.54,GBP,CUST-6374,2024-11-08 07:41:00,settled,STR-TXN-6AC376C0,90.24,3011.3,2024-11-10 07:41:00
TXN-150606E1,3180.67,EUR,CUST-5951,2024-11-28 13:07:00,settled,STR-TXN-150606E1,92.54,3088.13,2024-11-30 13:07:00
TXN-12629B95,236.28,USD,CUST-5986,2024-09-09 03:06:00,settled,STR-TXN-12629B95,7.15,229.13,2024-09-11 03:06:00
TXN-D302A6B8,4437.42,USD,CUST-7367,2024-08-20 11:42:00,failed,STR-TXN-D302A6B8,128.99,4308.43,2024-08-22 11:42:00
TXN-75C525CC,2101.44,USD,CUST-7797,2024-12-01 03:53:00,refunded,STR-TXN-75C525CC,61.24,2040.2,2024-12-03 03:53:00
TXN-9E98F83B,3082.1,USD,CUST-1536,2024-12-19 11:13:00,refunded,STR-TXN-9E98F83B,89.68,2992.42,2024-12-21 11:13:00
TXN-0F56691F,2229.03,USD,CUST-6942,2024-02-20 21:23:00,failed,STR-TXN-0F56691F,64.94,2164.09,2024-02-22 21:23:00
TXN-4B777164,4509.46,USD,CUST-1992,2024-07-22 08:12:00,settled,STR-TXN-4B777164,131.07,4378.39,2024-07-24 08:12:00
TXN-C36BBAAC,4745.56,EUR,CUST-2501,2024-12-05 06:41:00,failed,STR-TXN-C36BBAAC,137.92,4607.64,2024-12-07 06:41:00
TXN-CE0D7F28,4855.76,USD,CUST-6464,2024-05-04 04:50:00,failed,STR-TXN-CE0D7F28,141.12,4714.64,2024-05-06 04:50:00
TXN-2400A7B3,1033.98,GBP,CUST-4394,2024-10-27 06:52:00,settled,STR-TXN-2400A7B3,30.29,1003.69,2024-10-29 06:52:00
TXN-402E03BB,1649.51,USD,CUST-1046,2024-05-21 04:08:00,failed,STR-TXN-402E03BB,48.14,1601.37,2024-05-23 04:08:00
TXN-EB110ADD,1260.76,USD,CUST-2801,2024-12-04 00:08:00,settled,STR-TXN-EB110ADD,36.86,1223.9,2024-12-06 00:08:00
TXN-1946E162,1797.63,USD,CUST-6304,2024-01-09 05:16:00,settled,STR-TXN-1946E162,52.43,1745.2,2024-01-11 05:16:00
TXN-6D1A1021,642.53,EUR,CUST-9619,2024-02-28 23:04:00,refunded,STR-TXN-6D1A1021,18.93,623.6,2024-03-01 23:04:00
TXN-94C88B08,2246.89,USD,CUST-9408,2024-10-30 03:28:00,failed,STR-TXN-94C88B08,65.46,2181.43,2024-11-01 03:28:00
TXN-6BEAEF64,1115.53,GBP,CUST-1710,2024-12-03 16:19:00,refunded,STR-TXN-6BEAEF64,32.65,1082.88,2024-12-05 16:19:00
TXN-FE06449B,3220.27,USD,CUST-1996,2024-09-02 12:27:00,settled,STR-TXN-FE06449B,93.69,3126.58,2024-09-04 12:27:00
TXN-D677170B,2456.44,EUR,CUST-2204,2024-02-11 10:38:00,settled,STR-TXN-D677170B,71.54,2384.9,2024-02-13 10:38:00
TXN-7FF5B5A5,337.75,USD,CUST-9984,2024-12-30 10:24:00,failed,STR-TXN-7FF5B5A5,10.09,327.66,2025-01-01 10:24:00
TXN-B0EC00B9,2657.48,EUR,CUST-9282,2024-11-05 13:06:00,settled,STR-TXN-B0EC00B9,77.37,2580.11,2024-11-07 13:06:00
TXN-FF67A786,4265.44,GBP,CUST-4522,2024-08-08 14:56:00,settled,STR-TXN-FF67A786,124.0,4141.44,2024-08-10 14:56:00
TXN-F6177920,2074.93,EUR,CUST-7532,2024-07-31 23:06:00,settled,STR-TXN-F6177920,60.47,2014.46,2024-08-02 23:06:00
TXN-8D0C2CE7,2139.55,USD,CUST-7132,2024-03-19 21:59:00,refunded,STR-TXN-8D0C2CE7,62.35,2077.2,2024-03-21 21:59:00
TXN-B4A42AB6,345.0,USD,CUST-2527,2024-08-09 03:47:00,settled,STR-TXN-B4A42AB6,10.31,334.69,2024-08-11 03:47:00
TXN-74A2015C,4060.73,GBP,CUST-1982,2024-10-27 17:35:00,settled,STR-TXN-74A2015C,118.06,3942.67,2024-10-29 17:35:00
TXN-8A699D6B,3353.37,EUR,CUST-6793,2024-12-06 13:55:00,settled,STR-TXN-8A699D6B,97.55,3255.82,2024-12-08 13:55:00
TXN-CC449C6C,4842.31,GBP,CUST-6119,2024-06-29 03:36:00,failed,STR-TXN-CC449C6C,140.73,4701.58,2024-07-01 03:36:00
TXN-79FBA217,1071.57,EUR,CUST-4674,2024-02-25 11:54:00,failed,STR-TXN-79FBA217,31.38,1040.19,2024-02-27 11:54:00
TXN-C04A8683,1844.13,USD,CUST-4705,2024-08-07 17:49:00,failed,STR-TXN-C04A8683,53.78,1790.35,2024-08-09 17:49:00
TXN-FE51738F,3071.73,GBP,CUST-1430,2024-11-07 21:53:00,settled,STR-TXN-FE51738F,89.38,2982.35,2024-11-09 21:53:00
TXN-B3DEA6A6,154.48,USD,CUST-6062,2024-06-22 11:00:00,settled,STR-TXN-B3DEA6A6,4.78,149.7,2024-06-24 11:00:00
TXN-3B9265F2,4350.61,GBP,CUST-7566,2024-02-05 04:47:00,settled,STR-TXN-3B9265F2,126.47,4224.14,2024-02-07 04:47:00
TXN-17153F89,467.87,GBP,CUST-4524,2024-07-11 13:29:00,settled,STR-TXN-17153F89,13.87,454.0,2024-07-13 13:29:00
TXN-122F7A53,795.47,USD,CUST-6314,2024-10-17 19:05:00,settled,STR-TXN-122F7A53,23.37,772.1,2024-10-19 19:05:00
TXN-DB1DD41A,786.34,GBP,CUST-1815,2024-12-11 02:17:00,refunded,STR-TXN-DB1DD41A,23.1,763.24,2024-12-13 02:17:00
TXN-F7FBA335,3313.07,EUR,CUST-8242,2024-07-31 08:13:00,failed,STR-TXN-F7FBA335,96.38,3216.69,2024-08-02 08:13:00
TXN-5773C91F,577.95,EUR,CUST-2816,2024-05-25 21:43:00,failed,STR-TXN-5773C91F,17.06,560.89,2024-05-27 21:43:00
TXN-F666C8E7,2438.3,USD,CUST-1744,2024-04-22 12:38:00,settled,STR-TXN-F666C8E7,71.01,2367.29,2024-04-24 12:38:00
TXN-CBF4F387,48.36,USD,CUST-4460,2024-03-11 08:18:00,settled,STR-TXN-CBF4F387,1.7,46.66,2024-03-13 08:18:00
TXN-5082FD1D,608.72,EUR,CUST-8055,2024-03-30 04:24:00,failed,STR-TXN-5082FD1D,17.95,590.77,2024-04-01 04:24:00
TXN-707CCA5C,3521.32,GBP,CUST-6802,2024-02-06 12:55:00,settled,STR-TXN-707CCA5C,102.42,3418.9,2024-02-08 12:55:00
TXN-F92D8B73,2186.74,EUR,CUST-2275,2024-06-09 18:27:00,failed,STR-TXN-F92D8B73,63.72,2123.02,2024-06-11 18:27:00
TXN-C22D2F29,2028.07,EUR,CUST-5743,2024-02-28 12:01:00,settled,STR-TXN-C22D2F29,59.11,1968.96,2024-03-01 12:01:00
TXN-E93DCE49,867.65,GBP,CUST-8538,2024-12-19 11:05:00,refunded,STR-TXN-E93DCE49,25.46,842.19,2024-12-21 11:05:00
TXN-E69F6FBC,4223.98,USD,CUST-8138,2024-10-28 12:33:00,settled,STR-TXN-E69F6FBC,122.8,4101.18,2024-10-30 12:33:00
TXN-61EBF742,1984.88,USD,CUST-6562,2024-04-23 10:49:00,settled,STR-TXN-61EBF742,57.86,1927.02,2024-04-25 10:49:00
TXN-98DECF8D,391.13,USD,CUST-9693,2024-09-18 06:57:00,settled,STR-TXN-98DECF8D,11.64,379.49,2024-09-20 06:57:00
TXN-145A72CD,1761.99,USD,CUST-4871,2024-02-22 04:16:00,settled,STR-TXN-145A72CD,51.4,1710.59,2024-02-24 04:16:00
TXN-0B1C9875,875.76,USD,CUST-2234,2024-03-31 20:31:00,refunded,STR-TXN-0B1C9875,25.7,850.06,2024-04-02 20:31:00
TXN-2065EC7A,3774.68,GBP,CUST-8354,2024-12-14 18:41:00,failed,STR-TXN-2065EC7A,109.77,3664.91,2024-12-16 18:41:00
TXN-71099E45,1622.81,USD,CUST-3473,2024-08-13 02:30:00,refunded,STR-TXN-71099E45,47.36,1575.45,2024-08-15 02:30:00
TXN-EFED5C02,3160.61,USD,CUST-1920,2024-06-29 16:04:00,settled,STR-TXN-EFED5C02,91.96,3068.65,2024-07-01 16:04:00
TXN-302F5B2B,2314.1,USD,CUST-1932,2024-07-07 09:04:00,settled,STR-TXN-302F5B2B,67.41,2246.69,2024-07-09 09:04:00
TXN-4EB283FC,3078.89,GBP,CUST-7299,2024-08-24 18:35:00,settled,STR-TXN-4EB283FC,89.59,2989.3,2024-08-26 18:35:00
TXN-4666193A,2254.17,GBP,CUST-4084,2024-06-13 19:30:00,failed,STR-TXN-4666193A,65.67,2188.5,2024-06-15 19:30:00
TXN-A23BCDB2,762.8,USD,CUST-8381,2024-02-22 10:45:00,settled,STR-TXN-A23BCDB2,22.42,740.38,2024-02-24 10:45:00
TXN-40C82C54,2527.7,USD,CUST-1641,2024-05-06 22:28:00,refunded,STR-TXN-40C82C54,73.6,2454.1,2024-05-08 22:28:00
TXN-0F782A67,2625.1,GBP,CUST-3600,2024-07-05 11:58:00,settled,STR-TXN-0F782A67,76.43,2548.67,2024-07-07 11:58:00
TXN-2425386A,1943.21,USD,CUST-1857,2024-11-19 20:21:00,settled,STR-TXN-2425386A,56.65,1886.56,2024-11-21 20:21:00
TXN-19EB0013,1655.16,GBP,CUST-7333,2024-05-25 08:46:00,failed,STR-TXN-19EB0013,48.3,1606.86,2024-05-27 08:46:00
TXN-74A6519E,4367.67,USD,CUST-2335,2024-10-25 21:09:00,settled,STR-TXN-74A6519E,126.96,4240.71,2024-10-27 21:09:00
TXN-CC69C2D3,1558.06,EUR,CUST-3112,2024-10-31 22:05:00,settled,STR-TXN-CC69C2D3,45.48,1512.58,2024-11-02 22:05:00
TXN-930CB3C4,2799.02,USD,CUST-3093,2024-12-09 22:53:00,failed,STR-TXN-930CB3C4,81.47,2717.55,2024-12-11 22:53:00
TXN-B2B0ABCD,476.33,EUR,CUST-9331,2024-07-04 00:23:00,settled,STR-TXN-B2B0ABCD,14.11,462.22,2024-07-06 00:23:00
TXN-42078DD3,909.51,USD,CUST-6598,2024-09-05 06:14:00,settled,STR-TXN-42078DD3,26.68,882.83,2024-09-07 06:14:00
TXN-A156B403,783.18,USD,CUST-2657,2024-09-16 17:53:00,failed,STR-TXN-A156B403,23.01,760.17,2024-09-18 17:53:00
TXN-63CE5E3E,198.36,USD,CUST-3147,2024-11-01 12:09:00,settled,STR-TXN-63CE5E3E,6.05,192.31,2024-11-03 12:09:00
TXN-4BDA6BEF,912.42,GBP,CUST-3712,2024-08-12 01:26:00,settled,STR-TXN-4BDA6BEF,26.76,885.66,2024-08-14 01:26:00
TXN-CA1D0AF7,3385.05,USD,CUST-8277,2024-11-08 09:48:00,refunded,STR-TXN-CA1D0AF7,98.47,3286.58,2024-11-10 09:48:00
TXN-03CD95C6,1177.67,USD,CUST-6070,2024-08-28 06:23:00,failed,STR-TXN-03CD95C6,34.45,1143.22,2024-08-30 06:23:00
TXN-9753A569,4971.57,EUR,CUST-5616,2024-07-14 16:33:00,refunded,STR-TXN-9753A569,143.05,4779.3,2024-07-16 16:33:00
TXN-F14EDC09,4831.68,USD,CUST-3267,2024-05-08 01:41:00,refunded,STR-TXN-F14EDC09,140.42,4691.26,2024-05-10 01:41:00
TXN-1A51B125,4371.84,GBP,CUST-2680,2024-12-30 16:54:00,settled,STR-TXN-1A51B125,127.08,4244.76,2025-01-01 16:54:00
TXN-4D8ABDA9,1432.46,USD,CUST-5469,2024-08-18 16:09:00,refunded,STR-TXN-4D8ABDA9,41.84,1390.62,2024-08-20 16:09:00
TXN-19D1A95F,467.65,USD,CUST-8391,2024-06-27 00:26:00,settled,STR-TXN-19D1A95F,13.86,453.79,2024-06-29 00:26:00
TXN-6ADE7F62,1988.31,USD,CUST-4862,2024-07-16 02:23:00,settled,STR-TXN-6ADE7F62,57.96,1930.35,2024-07-18 02:23:00
TXN-B29C61F3,150.66,USD,CUST-6493,2024-03-15 04:02:00,settled,STR-TXN-B29C61F3,4.67,145.99,2024-03-17 04:02:00
TXN-C50A58F6,4587.81,EUR,CUST-3273,2024-12-27 15:28:00,failed,STR-TXN-C50A58F6,133.35,4454.46,2024-12-29 15:28:00
TXN-044C5B7A,36.56,USD,CUST-1311,2024-05-11 06:53:00,settled,STR-TXN-044C5B7A,1.35,34.85,2024-05-13 06:53:00
TXN-80C48492,2748.53,GBP,CUST-9647,2024-08-04 03:49:00,settled,STR-TXN-80C48492,80.01,2668.52,2024-08-06 03:49:00
TXN-C9948F82,1195.82,USD,CUST-1782,2024-05-02 13:40:00,failed,STR-TXN-C9948F82,34.98,1160.84,2024-05-04 13:40:00
TXN-EFEEBAD2,2291.0,USD,CUST-9189,2024-11-01 17:01:00,failed,STR-TXN-EFEEBAD2,66.74,2224.26,2024-11-03 17:01:00
TXN-93B751B1,2879.49,USD,CUST-5772,2024-08-07 00:39:00,settled,STR-TXN-93B751B1,83.81,2795.68,2024-08-09 00:39:00
TXN-3307F0B1,1210.42,EUR,CUST-4068,2024-12-06 21:05:00,failed,STR-TXN-3307F0B1,35.4,1175.02,2024-12-08 21:05:00
TXN-ADD552A0,4873.53,USD,CUST-9618,2024-10-05 16:50:00,failed,STR-TXN-ADD552A0,141.63,4731.9,2024-10-07 16:50:00
TXN-2E9AFC6D,2775.22,EUR,CUST-8702,2024-01-23 20:24:00,settled,STR-TXN-2E9AFC6D,80.78,2694.44,2024-01-25 20:24:00
TXN-6981B52C,1275.71,USD,CUST-6850,2024-02-04 11:15:00,settled,STR-TXN-6981B52C,37.3,1238.41,2024-02-06 11:15:00
TXN-626B5564,3859.79,USD,CUST-3185,2024-01-23 11:34:00,settled,STR-TXN-626B5564,112.23,3747.56,2024-01-25 11:34:00
TXN-D6D79AE5,4069.41,USD,CUST-8612,2024-12-22 15:40:00,settled,STR-TXN-D6D79AE5,118.31,3951.1,2024-12-24 15:40:00
TXN-CC95D875,4059.37,USD,CUST-8498,2024-01-19 09:12:00,settled,STR-TXN-CC95D875,118.02,3941.35,2024-01-21 09:12:00
TXN-D704D3F2,3957.63,USD,CUST-6170,2024-06-07 16:25:00,failed,STR-TXN-D704D3F2,115.07,3842.56,2024-06-09 16:25:00
TXN-DBB6323B,2372.26,USD,CUST-4131,2024-05-26 11:55:00,settled,STR-TXN-DBB6323B,69.1,2303.16,2024-05-28 11:55:00
TXN-6C1527AB,4330.33,USD,CUST-5476,2024-03-04 11:27:00,refunded,STR-TXN-6C1527AB,125.88,4204.45,2024-03-06 11:27:00
TXN-0809B373,3719.11,EUR,CUST-6554,2024-04-05 15:44:00,refunded,STR-TXN-0809B373,108.15,3610.96,2024-04-07 15:44:00
TXN-127CD45A,1843.06,GBP,CUST-5369,2024-02-12 23:27:00,settled,STR-TXN-127CD45A,53.75,1789.31,2024-02-14 23:27:00
TXN-4A44DB65,2158.73,USD,CUST-9937,2024-05-30 10:06:00,settled,STR-TXN-4A44DB65,62.9,2095.83,2024-06-01 10:06:00
TXN-FD2C531D,1646.32,USD,CUST-6021,2024-08-16 19:45:00,refunded,STR-TXN-FD2C531D,48.04,1598.28,2024-08-18 19:45:00
TXN-B749041C,841.56,EUR,CUST-6759,2024-08-16 01:46:00,settled,STR-TXN-B749041C,24.71,816.85,2024-08-18 01:46:00
TXN-6648CF1C,3078.11,EUR,CUST-5498,2024-11-23 01:04:00,refunded,STR-TXN-6648CF1C,89.57,2988.54,2024-11-25 01:04:00
TXN-F3DCD48C,1822.92,USD,CUST-1510,2024-03-14 19:43:00,refunded,STR-TXN-F3DCD48C,53.16,1769.76,2024-03-16 19:43:00
TXN-764BCFA3,183.65,USD,CUST-4866,2024-11-26 11:23:00,refunded,STR-TXN-764BCFA3,5.63,178.02,2024-11-28 11:23:00
TXN-4E83130A,4747.84,USD,CUST-3513,2024-12-13 14:23:00,settled,STR-TXN-4E83130A,137.99,4609.85,2024-12-15 14:23:00
TXN-BA3356FE,2225.26,USD,CUST-3255,2024-09-28 11:25:00,settled,STR-TXN-BA3356FE,64.83,2160.43,2024-09-30 11:25:00
TXN-F229CA72,3251.31,USD,CUST-2858,2024-01-14 23:11:00,refunded,STR-TXN-F229CA72,94.59,3156.72,2024-01-16 23:11:00
TXN-C8C28B5A,2593.55,GBP,CUST-2929,2024-05-14 08:45:00,refunded,STR-TXN-C8C28B5A,75.51,2518.04,2024-05-16 08:45:00
TXN-72A27351,1080.71,GBP,CUST-5678,2024-12-21 15:12:00,settled,STR-TXN-72A27351,31.64,1049.07,2024-12-23 15:12:00
TXN-AA451AAF,687.28,USD,CUST-8406,2024-03-29 22:28:00,settled,STR-TXN-AA451AAF,20.23,667.05,2024-03-31 22:28:00
TXN-9FAEA645,4054.46,USD,CUST-6692,2024-12-29 02:35:00,failed,STR-TXN-9FAEA645,117.88,3936.58,2024-12-31 02:35:00
TXN-7093EEA3,1458.91,USD,CUST-3580,2024-12-30 22:59:00,settled,STR-TXN-7093EEA3,42.61,1416.3,2025-01-01 22:59:00
TXN-D3E97D0D,3970.54,GBP,CUST-4673,2024-03-03 06:50:00,settled,STR-TXN-D3E97D0D,115.45,3855.09,2024-03-05 06:50:00
TXN-09810E87,1191.31,EUR,CUST-1430,2024-07-03 17:36:00,settled,STR-TXN-09810E87,34.85,1156.46,2024-07-05 17:36:00
TXN-36A9837B,2342.36,GBP,CUST-3126,2024-11-09 02:04:00,settled,STR-TXN-36A9837B,68.23,2274.13,2024-11-11 02:04:00
TXN-1246EB1B,1996.82,EUR,CUST-9612,2024-07-29 13:52:00,failed,STR-TXN-1246EB1B,58.21,1938.61,2024-07-31 13:52:00
TXN-F6FE8F36,378.02,USD,CUST-2215,2024-08-18 14:43:00,failed,STR-TXN-F6FE8F36,11.26,366.76,2024-08-20 14:43:00
TXN-9B9ACED1,1729.13,GBP,CUST-3981,2024-03-07 13:32:00,settled,STR-TXN-9B9ACED1,50.44,1678.69,2024-03-09 13:32:00
TXN-A0842A3F,4158.64,GBP,CUST-3507,2024-06-04 05:10:00,settled,STR-TXN-A0842A3F,120.9,4037.74,2024-06-06 05:10:00
TXN-8410FADE,4674.34,USD,CUST-6669,2024-09-22 09:54:00,settled,STR-TXN-8410FADE,135.86,4538.48,2024-09-24 09:54:00
TXN-6B03F486,1260.52,GBP,CUST-5496,2024-03-05 20:19:00,failed,STR-TXN-6B03F486,36.86,1223.66,2024-03-07 20:19:00
TXN-4AAE8FC5,2672.06,GBP,CUST-3762,2024-10-30 18:09:00,settled,STR-TXN-4AAE8FC5,77.79,2594.27,2024-11-01 18:09:00
TXN-7E3269EB,3297.08,GBP,CUST-6531,2024-10-15 01:52:00,settled,STR-TXN-7E3269EB,95.92,3201.16,2024-10-17 01:52:00
TXN-A528B3EF,415.3,GBP,CUST-5336,2024-11-29 06:49:00,failed,STR-TXN-A528B3EF,12.34,402.96,2024-12-01 06:49:00
TXN-C7285E60,2088.77,USD,CUST-9159,2024-11-17 17:18:00,settled,STR-TXN-C7285E60,60.87,2027.9,2024-11-19 17:18:00
TXN-F156B9B1,2419.89,EUR,CUST-5873,2024-08-20 02:44:00,settled,STR-TXN-F156B9B1,70.48,2349.41,2024-08-22 02:44:00
TXN-122D9D4C,806.81,EUR,CUST-8933,2024-08-25 06:21:00,failed,STR-TXN-122D9D4C,23.47,775.35,2024-08-27 06:21:00
TXN-7E7155A8,726.91,USD,CUST-6658,2024-07-23 04:48:00,settled,STR-TXN-7E7155A8,21.38,705.53,2024-07-25 04:48:00
TXN-51644E96,2579.75,USD,CUST-6228,2024-05-03 14:07:00,settled,STR-TXN-51644E96,75.11,2504.64,2024-05-05 14:07:00
TXN-27681F43,2253.48,USD,CUST-2586,2024-01-26 09:24:00,failed,STR-TXN-27681F43,65.65,2187.83,2024-01-28 09:24:00
TXN-2D13A6EC,2096.49,USD,CUST-6364,2024-10-22 23:20:00,settled,STR-TXN-2D13A6EC,61.1,2035.39,2024-10-24 23:20:00
TXN-578DFCE2,3817.98,EUR,CUST-9433,2024-08-27 15:56:00,settled,STR-TXN-578DFCE2,111.02,3706.96,2024-08-29 15:56:00
TXN-54C455A9,2491.88,USD,CUST-7442,2024-09-15 14:15:00,settled,STR-TXN-54C455A9,72.56,2419.32,2024-09-17 14:15:00
TXN-5B778B3E,2950.1,USD,CUST-1828,2024-05-24 15:38:00,refunded,STR-TXN-5B778B3E,85.01,2835.88,2024-05-26 15:38:00
TXN-5B9E1A65,1435.88,USD,CUST-2761,2024-08-08 04:56:00,settled,STR-TXN-5B9E1A65,41.94,1393.94,2024-08-10 04:56:00
TXN-CA90D7BB,3640.27,EUR,CUST-6995,2024-01-24 12:03:00,failed,STR-TXN-CA90D7BB,105.87,3534.4,2024-01-26 12:03:00
TXN-CE05BADF,2813.47,USD,CUST-5728,2024-02-07 12:32:00,refunded,STR-TXN-CE05BADF,81.89,2731.58,2024-02-09 12:32:00
TXN-991B978B,3824.38,USD,CUST-2946,2024-03-06 03:25:00,settled,STR-TXN-991B978B,111.21,3713.17,2024-03-08 03:25:00
TXN-D6235AEA,3976.54,USD,CUST-6990,2024-03-14 06:38:00,failed,STR-TXN-D6235AEA,115.62,3860.92,2024-03-16 06:38:00
TXN-435BFA1B,2012.92,USD,CUST-1742,2024-01-20 04:45:00,settled,STR-TXN-435BFA1B,58.67,1954.25,2024-01-22 04:45:00
TXN-7956DFA6,4021.79,GBP,CUST-8487,2024-03-17 19:57:00,failed,STR-TXN-7956DFA6,116.93,3904.86,2024-03-19 19:57:00
TXN-49FE2B97,707.51,GBP,CUST-6218,2024-03-24 12:39:00,settled,STR-TXN-49FE2B97,20.82,686.69,2024-03-26 12:39:00
TXN-11F8D6CE,2972.69,GBP,CUST-9351,2024-09-29 15:45:00,failed,STR-TXN-11F8D6CE,86.51,2886.18,2024-10-01 15:45:00
TXN-781D581F,1521.01,USD,CUST-7035,2024-06-18 21:07:00,refunded,STR-TXN-781D581F,43.97,1461.98,2024-06-20 21:07:00
TXN-C1B890F7,2922.67,USD,CUST-8775,2024-05-15 20:50:00,failed,STR-TXN-C1B890F7,85.06,2837.61,2024-05-17 20:50:00
TXN-CB96E8DE,2892.4,USD,CUST-8871,2024-03-28 16:40:00,failed,STR-TXN-CB96E8DE,84.18,2808.22,2024-03-30 16:40:00
TXN-7F4805F3,3875.28,EUR,CUST-3421,2024-12-14 07:02:00,failed,STR-TXN-7F4805F3,112.68,3762.6,2024-12-16 07:02:00
TXN-7A49525D,4741.54,USD,CUST-4125,2024-01-10 14:20:00,refunded,STR-TXN-7A49525D,137.8,4603.74,2024-01-12 14:20:00
TXN-C71E5906,765.64,USD,CUST-7723,2024-09-13 19:58:00,refunded,STR-TXN-C71E5906,22.5,743.14,2024-09-15 19:58:00
TXN-023485F1,4365.36,USD,CUST-3262,2024-09-22 06:35:00,settled,STR-TXN-023485F1,126.9,4238.46,2024-09-24 06:35:00
TXN-5E1D6B5B,4990.63,EUR,CUST-9609,2024-07-11 10:11:00,refunded,STR-TXN-5E1D6B5B,145.03,4845.6,2024-07-13 10:11:00
TXN-471F3C31,4561.5,USD,CUST-9950,2024-06-30 21:49:00,settled,STR-TXN-471F3C31,132.58,4428.92,2024-07-02 21:49:00
TXN-9A26549F,3054.28,USD,CUST-5038,2024-05-22 17:19:00,settled,STR-TXN-9A26549F,88.87,2965.41,2024-05-24 17:19:00
TXN-B46FFFED,4708.01,USD,CUST-5735,2024-12-26 06:44:00,refunded,STR-TXN-B46FFFED,136.83,4571.18,2024-12-28 06:44:00
TXN-B2E76369,1592.03,USD,CUST-5480,2024-05-27 03:36:00,failed,STR-TXN-B2E76369,46.47,1545.56,2024-05-29 03:36:00
TXN-4F3ABBE4,1904.67,EUR,CUST-6654,2024-03-15 09:02:00,settled,STR-TXN-4F3ABBE4,55.54,1849.13,2024-03-17 09:02:00
TXN-2273B8F2,4777.02,USD,CUST-6674,2024-08-14 20:16:00,refunded,STR-TXN-2273B8F2,138.83,4638.19,2024-08-16 20:16:00
TXN-D539F0C3,1077.79,GBP,CUST-5442,2024-10-14 22:17:00,settled,STR-TXN-D539F0C3,31.56,1046.23,2024-10-16 22:17:00
TXN-A2124D2D,555.04,GBP,CUST-4920,2024-05-04 01:42:00,failed,STR-TXN-A2124D2D,16.4,538.64,2024-05-06 01:42:00
TXN-E6CD4F56,1136.1,USD,CUST-1860,2024-02-21 13:21:00,refunded,STR-TXN-E6CD4F56,33.25,1102.85,2024-02-23 13:21:00
TXN-72205C94,511.72,USD,CUST-1084,2024-10-08 05:26:00,refunded,STR-TXN-72205C94,15.14,496.58,2024-10-10 05:26:00
TXN-7DC980A9,2392.47,USD,CUST-5706,2024-06-13 09:41:00,settled,STR-TXN-7DC980A9,69.68,2322.79,2024-06-15 09:41:00
TXN-73EBA3B0,4540.61,USD,CUST-4804,2024-09-30 23:46:00,settled,STR-TXN-73EBA3B0,131.98,4408.63,2024-10-02 23:46:00
TXN-8E517852,4567.02,USD,CUST-7846,2024-03-31 01:53:00,refunded,STR-TXN-8E517852,132.74,4434.28,2024-04-02 01:53:00
TXN-D31ED322,3941.92,USD,CUST-5742,2024-01-20 00:19:00,failed,STR-TXN-D31ED322,114.62,3827.3,2024-01-22 00:19:00
TXN-236F1A6C,3017.89,USD,CUST-5662,2024-08-20 20:34:00,failed,STR-TXN-236F1A6C,87.82,2930.07,2024-08-22 20:34:00
TXN-C599AB52,2474.62,USD,CUST-9261,2024-08-27 08:12:00,settled,STR-TXN-C599AB52,72.06,2402.56,2024-08-29 08:12:00
TXN-30258450,1660.11,EUR,CUST-5215,2024-04-05 00:47:00,settled,STR-TXN-30258450,48.44,1611.67,2024-04-07 00:47:00
TXN-419D63E6,3955.93,GBP,CUST-4164,2024-03-30 19:54:00,refunded,STR-TXN-419D63E6,115.02,3840.91,2024-04-01 19:54:00
TXN-1A21EE24,4136.68,GBP,CUST-6372,2024-02-14 12:42:00,settled,STR-TXN-1A21EE24,120.26,4016.42,2024-02-16 12:42:00
TXN-1A500A93,932.06,USD,CUST-8822,2024-06-14 07:00:00,settled,STR-TXN-1A500A93,27.33,904.73,2024-06-16 07:00:00
TXN-13CE64CD,1924.04,EUR,CUST-5374,2024-06-17 09:37:00,failed,STR-TXN-13CE64CD,56.1,1867.94,2024-06-19 09:37:00
TXN-AE23E221,67.06,USD,CUST-4871,2024-02-01 21:07:00,refunded,STR-TXN-AE23E221,2.24,64.82,2024-02-03 21:07:00
TXN-FE08E8D9,1540.96,EUR,CUST-9233,2024-12-26 09:44:00,settled,STR-TXN-FE08E8D9,44.99,1495.97,2024-12-28 09:44:00
TXN-2A2523F4,3197.17,USD,CUST-7021,2024-11-10 07:14:00,settled,STR-TXN-2A2523F4,93.02,3104.15,2024-11-12 07:14:00
TXN-7B7C9E5A,2396.13,EUR,CUST-7121,2024-07-31 22:35:00,refunded,STR-TXN-7B7C9E5A,69.79,2326.34,2024-08-02 22:35:00
TXN-D447BD83,3789.18,USD,CUST-5054,2024-12-14 19:55:00,settled,STR-TXN-D447BD83,110.19,3678.99,2024-12-16 19:55:00
TXN-4D76A927,2632.28,GBP,CUST-6927,2024-02-09 18:07:00,settled,STR-TXN-4D76A927,76.64,2555.64,2024-02-11 18:07:00
TXN-158A5428,4145.58,GBP,CUST-4312,2024-10-20 17:09:00,settled,STR-TXN-158A5428,120.52,4025.06,2024-10-22 17:09:00
