transaction_id,amount,currency,customer_id,created_at,status,gl_account,posted_at,ledger_entry_id
TXN-6F1BA27B,3144.96,USD,CUST-6061,2024-08-13 01:37:00,settled,2011-CUST-FUNDS-EUR,2024-08-14 01:37:00,GL-800CD768
TXN-6BFA9149,3664.48,USD,CUST-5835,2024-06-16 23:26:00,settled,2011-CUST-FUNDS-EUR,2024-06-17 23:26:00,GL-849FD381
TXN-888EFCB7,1011.97,GBP,CUST-6994,2024-09-28 16:58:00,settled,2011-CUST-FUNDS-EUR,2024-09-29 16:58:00,GL-E1DA1784
TXN-EAD86622,4154.06,USD,CUST-8894,2024-05-31 23:55:00,settled,2011-CUST-FUNDS-EUR,2024-06-01 23:55:00,GL-C476C569
TXN-9C1747FA,4023.12,EUR,CUST-2233,2024-03-13 07:55:00,refunded,2011-CUST-FUNDS-EUR,2024-03-14 07:55:00,GL-A6CDF9B0
TXN-ACA815A9,4836.68,GBP,CUST-6992,2024-02-16 12:00:00,settled,2011-CUST-FUNDS-EUR,2024-02-17 12:00:00,GL-C7F768C4
TXN-B96362F9,2687.5,EUR,CUST-7038,2024-12-10 23:43:00,settled,2011-CUST-FUNDS-EUR,2024-12-11 23:43:00,GL-BB5B94C3
TXN-69F396D1,2926.95,USD,CUST-2775,2024-12-11 07:30:00,settled,2011-CUST-FUNDS-EUR,2024-12-12 07:30:00,GL-BE07F39A
TXN-150606E1,3180.67,EUR,CUST-5951,2024-11-28 13:07:00,settled,2011-CUST-FUNDS-EUR,2024-11-29 13:07:00,GL-63B4309A
TXN-12629B95,236.28,USD,CUST-5986,2024-09-09 03:06:00,settled,2011-CUST-FUNDS-EUR,2024-09-10 03:06:00,GL-321058C8
TXN-D302A6B8,4437.42,USD,CUST-7367,2024-08-20 11:42:00,failed,2011-CUST-FUNDS-EUR,2024-08-21 11:42:00,GL-01AC4890
TXN-9E98F83B,3082.1,USD,CUST-1536,2024-12-19 11:13:00,refunded,2011-CUST-FUNDS-EUR,2024-12-20 11:13:00,GL-CD079670
TXN-0F56691F,2229.03,USD,CUST-6942,2024-02-20 21:23:00,failed,2011-CUST-FUNDS-EUR,2024-02-21 21:23:00,GL-A69DAC51
TXN-4B777164,4509.46,USD,CUST-1992,2024-07-22 08:12:00,settled,2011-CUST-FUNDS-EUR,2024-07-23 08:12:00,GL-FF49E7BE
TXN-CE0D7F28,4855.76,USD,CUST-6464,2024-05-04 04:50:00,failed,2011-CUST-FUNDS-EUR,2024-05-05 04:50:00,GL-BA0E1CC1
TXN-2400A7B3,1033.98,GBP,CUST-4394,2024-10-27 06:52:00,settled,2011-CUST-FUNDS-EUR,2024-10-28 06:52:00,GL-1535A25E
TXN-402E03BB,1649.51,USD,CUST-1046,2024-05-21 04:08:00,failed,2011-CUST-FUNDS-EUR,2024-05-22 04:08:00,GL-12EE446E
TXN-EB110ADD,1260.76,USD,CUST-2801,2024-12-04 00:08:00,settled,2011-CUST-FUNDS-EUR,2024-12-05 00:08:00,GL-5E822D1F
TXN-1946E162,1797.63,USD,CUST-6304,2024-01-09 05:16:00,settled,2011-CUST-FUNDS-EUR,2024-01-10 05:16:00,GL-B66393A4
TXN-6D1A1021,642.53,EUR,CUST-9619,2024-02-28 23:04:00,refunded,2011-CUST-FUNDS-EUR,2024-02-29 23:04:00,GL-28AAC791
TXN-94C88B08,2246.89,USD,CUST-9408,2024-10-30 03:28:00,failed,2011-CUST-FUNDS-EUR,2024-10-31 03:28:00,GL-064F07CF
TXN-6BEAEF64,1115.53,GBP,CUST-1710,2024-12-03 16:19:00,refunded,2011-CUST-FUNDS-EUR,2024-12-04 16:19:00,GL-155513C6
TXN-FE06449B,3220.27,USD,CUST-1996,2024-09-02 12:27:00,settled,2011-CUST-FUNDS-EUR,2024-09-03 12:27:00,GL-5E3B05B2
TXN-D677170B,2456.44,EUR,CUST-2204,2024-02-11 10:38:00,settled,2011-CUST-FUNDS-EUR,2024-02-12 10:38:00,GL-BEDD9EF7
TXN-7FF5B5A5,337.75,USD,CUST-9984,2024-12-30 10:24:00,failed,2011-CUST-FUNDS-EUR,2024-12-31 10:24:00,GL-2A27DF3A
TXN-B0EC00B9,2657.48,EUR,CUST-9282,2024-11-05 13:06:00,settled,2011-CUST-FUNDS-EUR,2024-11-06 13:06:00,GL-B44E3789
TXN-FF67A786,4265.44,GBP,CUST-4522,2024-08-08 14:56:00,settled,2011-CUST-FUNDS-EUR,2024-08-09 14:56:00,GL-34320E9F
TXN-F6177920,2074.93,EUR,CUST-7532,2024-07-31 23:06:00,settled,2011-CUST-FUNDS-EUR,2024-08-01 23:06:00,GL-AC12195B
TXN-8D0C2CE7,2139.55,USD,CUST-7132,2024-03-19 21:59:00,refunded,2011-CUST-FUNDS-EUR,2024-03-20 21:59:00,GL-4784AEA9
TXN-B4A42AB6,345.0,USD,CUST-2527,2024-08-09 03:47:00,settled,2011-CUST-FUNDS-EUR,2024-08-10 03:47:00,GL-7A509BD7
TXN-74A2015C,4060.73,GBP,CUST-1982,2024-10-27 17:35:00,settled,2011-CUST-FUNDS-EUR,2024-10-28 17:35:00,GL-6D71519E
TXN-8A699D6B,3353.37,EUR,CUST-6793,2024-12-06 13:55:00,settled,2011-CUST-FUNDS-EUR,2024-12-07 13:55:00,GL-F17FE7C4
TXN-CC449C6C,4842.31,GBP,CUST-6119,2024-06-29 03:36:00,failed,2011-CUST-FUNDS-EUR,2024-06-30 03:36:00,GL-D6B5B18E
TXN-79FBA217,1071.57,EUR,CUST-4674,2024-02-25 11:54:00,failed,2011-CUST-FUNDS-EUR,2024-02-26 11:54:00,GL-E167C9F3
TXN-C04A8683,1844.13,USD,CUST-4705,2024-08-07 17:49:00,failed,2011-CUST-FUNDS-EUR,2024-08-08 17:49:00,GL-4C78E709
TXN-FE51738F,3071.73,GBP,CUST-1430,2024-11-07 21:53:00,settled,2011-CUST-FUNDS-EUR,2024-11-08 21:53:00,GL-713A84E3
TXN-B3DEA6A6,154.48,USD,CUST-6062,2024-06-22 11:00:00,settled,2011-CUST-FUNDS-EUR,2024-06-23 11:00:00,GL-8C56D42E
TXN-3B9265F2,4350.61,GBP,CUST-7566,2024-02-05 04:47:00,settled,2011-CUST-FUNDS-EUR,2024-02-06 04:47:00,GL-60A5A80E
TXN-122F7A53,795.47,USD,CUST-6314,2024-10-17 19:05:00,settled,2011-CUST-FUNDS-EUR,2024-10-18 19:05:00,GL-6B3D32D5
TXN-DB1DD41A,786.34,GBP,CUST-1815,2024-12-11 02:17:00,refunded,2011-CUST-FUNDS-EUR,2024-12-12 02:17:00,GL-0CB5472A
TXN-F7FBA335,3313.07,EUR,CUST-8242,2024-07-31 08:13:00,failed,2011-CUST-FUNDS-EUR,2024-08-01 08:13:00,GL-2F01BC13
TXN-5773C91F,577.95,EUR,CUST-2816,2024-05-25 21:43:00,failed,2011-CUST-FUNDS-EUR,2024-05-26 21:43:00,GL-39A974FD
TXN-F666C8E7,2438.3,USD,CUST-1744,2024-04-22 12:38:00,settled,2011-CUST-FUNDS-EUR,2024-04-23 12:38:00,GL-927E299A
TXN-CBF4F387,48.36,USD,CUST-4460,2024-03-11 08:18:00,settled,2011-CUST-FUNDS-EUR,2024-03-12 08:18:00,GL-388B895B
TXN-5082FD1D,608.72,EUR,CUST-8055,2024-03-30 04:24:00,failed,2011-CUST-FUNDS-EUR,2024-03-31 04:24:00,GL-710C9198
TXN-C22D2F29,2028.07,EUR,CUST-5743,2024-02-28 12:01:00,settled,2011-CUST-FUNDS-EUR,2024-02-29 12:01:00,GL-5E231C1B
TXN-E93DCE49,867.65,GBP,CUST-8538,2024-12-19 11:05:00,refunded,2011-CUST-FUNDS-EUR,2024-12-20 11:05:00,GL-8812E0F3
TXN-E69F6FBC,4223.98,USD,CUST-8138,2024-10-28 12:33:00,settled,2011-CUST-FUNDS-EUR,2024-10-29 12:33:00,GL-906FFC6B
TXN-61EBF742,1984.88,USD,CUST-6562,2024-04-23 10:49:00,settled,2011-CUST-FUNDS-EUR,2024-04-24 10:49:00,GL-2295CCA2
TXN-98DECF8D,391.13,USD,CUST-9693,2024-09-18 06:57:00,settled,2011-CUST-FUNDS-EUR,2024-09-19 06:57:00,GL-D8C10E68
TXN-145A72CD,1761.99,USD,CUST-4871,2024-02-22 04:16:00,settled,2011-CUST-FUNDS-EUR,2024-02-23 04:16:00,GL-EE20167C
TXN-0B1C9875,875.76,USD,CUST-2234,2024-03-31 20:31:00,refunded,2011-CUST-FUNDS-EUR,2024-04-01 20:31:00,GL-5853FDF6
TXN-71099E45,1622.81,USD,CUST-3473,2024-08-13 02:30:00,refunded,2011-CUST-FUNDS-EUR,2024-08-14 02:30:00,GL-953F3FC5
TXN-EFED5C02,3160.61,USD,CUST-1920,2024-06-29 16:04:00,settled,2011-CUST-FUNDS-EUR,2024-06-30 16:04:00,GL-284A7101
TXN-302F5B2B,2314.1,USD,CUST-1932,2024-07-07 09:04:00,settled,2011-CUST-FUNDS-EUR,2024-07-08 09:04:00,GL-4F7D85B8
TXN-4EB283FC,3078.89,GBP,CUST-7299,2024-08-24 18:35:00,settled,2011-CUST-FUNDS-EUR,2024-08-25 18:35:00,GL-4FC7E43D
TXN-4666193A,2254.17,GBP,CUST-4084,2024-06-13 19:30:00,failed,2011-CUST-FUNDS-EUR,2024-06-14 19:30:00,GL-A550E0AE
TXN-A23BCDB2,762.8,USD,CUST-8381,2024-02-22 10:45:00,settled,2011-CUST-FUNDS-EUR,2024-02-23 10:45:00,GL-F8455EED
TXN-40C82C54,2527.7,USD,CUST-1641,2024-05-06 22:28:00,refunded,2011-CUST-FUNDS-EUR,2024-05-07 22:28:00,GL-7C555059
TXN-0F782A67,2625.1,GBP,CUST-3600,2024-07-05 11:58:00,settled,2011-CUST-FUNDS-EUR,2024-07-06 11:58:00,GL-D193C2A2
TXN-2425386A,1943.21,USD,CUST-1857,2024-11-19 20:21:00,settled,2011-CUST-FUNDS-EUR,2024-11-20 20:21:00,GL-652CA2FA
TXN-19EB0013,1655.16,GBP,CUST-7333,2024-05-25 08:46:00,failed,2011-CUST-FUNDS-EUR,2024-05-26 08:46:00,GL-EDFEC285
TXN-74A6519E,4367.67,USD,CUST-2335,2024-10-25 21:09:00,settled,2011-CUST-FUNDS-EUR,2024-10-26 21:09:00,GL-9D933EAD
TXN-CC69C2D3,1558.06,EUR,CUST-3112,2024-10-31 22:05:00,settled,2011-CUST-FUNDS-EUR,2024-11-01 22:05:00,GL-ABE93B7B
TXN-930CB3C4,2799.02,USD,CUST-3093,2024-12-09 22:53:00,failed,2011-CUST-FUNDS-EUR,2024-12-10 22:53:00,GL-CCEA90C0
TXN-B2B0ABCD,476.33,EUR,CUST-9331,2024-07-04 00:23:00,settled,2011-CUST-FUNDS-EUR,2024-07-05 00:23:00,GL-E602C6A1
TXN-42078DD3,909.51,USD,CUST-6598,2024-09-05 06:14:00,settled,2011-CUST-FUNDS-EUR,2024-09-06 06:14:00,GL-1FDCC3E6
TXN-63CE5E3E,198.36,USD,CUST-3147,2024-11-01 12:09:00,settled,2011-CUST-FUNDS-EUR,2024-11-02 12:09:00,GL-08E51470
TXN-4BDA6BEF,912.42,GBP,CUST-3712,2024-08-12 01:26:00,settled,2011-CUST-FUNDS-EUR,2024-08-13 01:26:00,GL-ADA2FE60
TXN-03CD95C6,1177.67,USD,CUST-6070,2024-08-28 06:23:00,failed,2011-CUST-FUNDS-EUR,2024-08-29 06:23:00,GL-87E8FF97
TXN-9753A569,4922.35,EUR,CUST-5616,2024-07-14 16:33:00,refunded,2011-CUST-FUNDS-EUR,2024-07-15 16:33:00,GL-7A149B91
TXN-F14EDC09,4831.68,USD,CUST-3267,2024-05-08 01:41:00,refunded,2011-CUST-FUNDS-EUR,2024-05-09 01:41:00,GL-592B594B
TXN-1A51B125,4371.84,GBP,CUST-2680,2024-12-30 16:54:00,settled,2011-CUST-FUNDS-EUR,2024-12-31 16:54:00,GL-B7272A8A
TXN-4D8ABDA9,1432.46,USD,CUST-5469,2024-08-18 16:09:00,refunded,2011-CUST-FUNDS-EUR,2024-08-19 16:09:00,GL-1A14BEE6
TXN-19D1A95F,467.65,USD,CUST-8391,2024-06-27 00:26:00,settled,2011-CUST-FUNDS-EUR,2024-06-28 00:26:00,GL-4BD52E9A
TXN-6ADE7F62,1988.31,USD,CUST-4862,2024-07-16 02:23:00,settled,2011-CUST-FUNDS-EUR,2024-07-17 02:23:00,GL-CFCEEE25
TXN-B29C61F3,150.66,USD,CUST-6493,2024-03-15 04:02:00,settled,2011-CUST-FUNDS-EUR,2024-03-16 04:02:00,GL-1376056E
TXN-C50A58F6,4587.81,EUR,CUST-3273,2024-12-27 15:28:00,failed,2011-CUST-FUNDS-EUR,2024-12-28 15:28:00,GL-46615B2B
TXN-044C5B7A,36.2,USD,CUST-1311,2024-05-11 06:53:00,settled,2011-CUST-FUNDS-EUR,2024-05-12 06:53:00,GL-86798059
TXN-80C48492,2748.53,GBP,CUST-9647,2024-08-04 03:49:00,settled,2011-CUST-FUNDS-EUR,2024-08-05 03:49:00,GL-6CDB7BF9
TXN-C9948F82,1195.82,USD,CUST-1782,2024-05-02 13:40:00,failed,2011-CUST-FUNDS-EUR,2024-05-03 13:40:00,GL-C6823081
TXN-EFEEBAD2,2291.0,USD,CUST-9189,2024-11-01 17:01:00,failed,2011-CUST-FUNDS-EUR,2024-11-02 17:01:00,GL-7C35ED0B
TXN-93B751B1,2879.49,USD,CUST-5772,2024-08-07 00:39:00,settled,2011-CUST-FUNDS-EUR,2024-08-08 00:39:00,GL-0F56FFF1
TXN-3307F0B1,1210.42,EUR,CUST-4068,2024-12-06 21:05:00,failed,2011-CUST-FUNDS-EUR,2024-12-07 21:05:00,GL-D0A587D1
TXN-ADD552A0,4873.53,USD,CUST-9618,2024-10-05 16:50:00,failed,2011-CUST-FUNDS-EUR,2024-10-06 16:50:00,GL-AD2CB375
TXN-2E9AFC6D,2775.22,EUR,CUST-8702,2024-01-23 20:24:00,settled,2011-CUST-FUNDS-EUR,2024-01-24 20:24:00,GL-6EC10430
TXN-6981B52C,1275.71,USD,CUST-6850,2024-02-04 11:15:00,settled,2011-CUST-FUNDS-EUR,2024-02-05 11:15:00,GL-27F6BA3B
TXN-626B5564,3859.79,USD,CUST-3185,2024-01-23 11:34:00,settled,2011-CUST-FUNDS-EUR,2024-01-24 11:34:00,GL-1BB93849
TXN-D6D79AE5,4069.41,USD,CUST-8612,2024-12-22 15:40:00,settled,2011-CUST-FUNDS-EUR,2024-12-23 15:40:00,GL-5F1DA716
TXN-CC95D875,4059.37,USD,CUST-8498,2024-01-19 09:12:00,settled,2011-CUST-FUNDS-EUR,2024-01-20 09:12:00,GL-DC8EBF7B
TXN-D704D3F2,3957.63,USD,CUST-6170,2024-06-07 16:25:00,failed,2011-CUST-FUNDS-EUR,2024-06-08 16:25:00,GL-920E1B61
TXN-DBB6323B,2372.26,USD,CUST-4131,2024-05-26 11:55:00,settled,2011-CUST-FUNDS-EUR,2024-05-27 11:55:00,GL-4EC93AC1
TXN-6C1527AB,4330.33,USD,CUST-5476,2024-03-04 11:27:00,refunded,2011-CUST-FUNDS-EUR,2024-03-05 11:27:00,GL-14BF58C6
TXN-0809B373,3719.11,EUR,CUST-6554,2024-04-05 15:44:00,refunded,2011-CUST-FUNDS-EUR,2024-04-06 15:44:00,GL-904C6DDB
TXN-127CD45A,1843.06,GBP,CUST-5369,2024-02-12 23:27:00,settled,2011-CUST-FUNDS-EUR,2024-02-13 23:27:00,GL-01596C3F
TXN-4A44DB65,2158.73,USD,CUST-9937,2024-05-30 10:06:00,settled,2011-CUST-FUNDS-EUR,2024-05-31 10:06:00,GL-5E51C1ED
TXN-FD2C531D,1646.32,USD,CUST-6021,2024-08-16 19:45:00,refunded,2011-CUST-FUNDS-EUR,2024-08-17 19:45:00,GL-DB9373FB
TXN-B749041C,841.56,EUR,CUST-6759,2024-08-16 01:46:00,settled,2011-CUST-FUNDS-EUR,2024-08-17 01:46:00,GL-518ACF94
TXN-6648CF1C,3078.11,EUR,CUST-5498,2024-11-23 01:04:00,refunded,2011-CUST-FUNDS-EUR,2024-11-24 01:04:00,GL-0AFD971E
TXN-F3DCD48C,1822.92,USD,CUST-1510,2024-03-14 19:43:00,refunded,2011-CUST-FUNDS-EUR,2024-03-15 19:43:00,GL-3EBF1C56
TXN-764BCFA3,183.65,USD,CUST-4866,2024-11-26 11:23:00,refunded,2011-CUST-FUNDS-EUR,2024-11-27 11:23:00,GL-C061972E
TXN-4E83130A,4747.84,USD,CUST-3513,2024-12-13 14:23:00,settled,2011-CUST-FUNDS-EUR,2024-12-14 14:23:00,GL-FDCDF0D4
TXN-BA3356FE,2225.26,USD,CUST-3255,2024-09-28 11:25:00,settled,2011-CUST-FUNDS-EUR,2024-09-29 11:25:00,GL-CC955AC5
TXN-F229CA72,3251.31,USD,CUST-2858,2024-01-14 23:11:00,refunded,2011-CUST-FUNDS-EUR,2024-01-15 23:11:00,GL-6E10E1DB
TXN-C8C28B5A,2593.55,GBP,CUST-2929,2024-05-14 08:45:00,refunded,2011-CUST-FUNDS-EUR,2024-05-15 08:45:00,GL-7C33A013
TXN-72A27351,1080.71,GBP,CUST-5678,2024-12-21 15:12:00,settled,2011-CUST-FUNDS-EUR,2024-12-22 15:12:00,GL-9DC1261A
TXN-AA451AAF,687.28,USD,CUST-8406,2024-03-29 22:28:00,settled,2011-CUST-FUNDS-EUR,2024-03-30 22:28:00,GL-E90F603E
TXN-9FAEA645,4054.46,USD,CUST-6692,2024-12-29 02:35:00,failed,2011-CUST-FUNDS-EUR,2024-12-30 02:35:00,GL-0C483D48
TXN-7093EEA3,1458.91,USD,CUST-3580,2024-12-30 22:59:00,settled,2011-CUST-FUNDS-EUR,2024-12-31 22:59:00,GL-6790A0D4
TXN-D3E97D0D,3970.54,GBP,CUST-4673,2024-03-03 06:50:00,settled,2011-CUST-FUNDS-EUR,2024-03-04 06:50:00,GL-552BEB1A
TXN-09810E87,1191.31,EUR,CUST-1430,2024-07-03 17:36:00,settled,2011-CUST-FUNDS-EUR,2024-07-04 17:36:00,GL-1CCD0B6A
TXN-36A9837B,2342.36,GBP,CUST-3126,2024-11-09 02:04:00,settled,2011-CUST-FUNDS-EUR,2024-11-10 02:04:00,GL-AE55D0A9
TXN-1246EB1B,1996.82,EUR,CUST-9612,2024-07-29 13:52:00,failed,2011-CUST-FUNDS-EUR,2024-07-30 13:52:00,GL-D072F8BA
TXN-F6FE8F36,378.02,USD,CUST-2215,2024-08-18 14:43:00,failed,2011-CUST-FUNDS-EUR,2024-08-19 14:43:00,GL-62B5010D
TXN-9B9ACED1,1729.13,GBP,CUST-3981,2024-03-07 13:32:00,settled,2011-CUST-FUNDS-EUR,2024-03-08 13:32:00,GL-3D04C1AE
TXN-A0842A3F,4158.64,GBP,CUST-3507,2024-06-04 05:10:00,settled,2011-CUST-FUNDS-EUR,2024-06-05 05:10:00,GL-A2CE5BFA
TXN-8410FADE,4674.34,USD,CUST-6669,2024-09-22 09:54:00,settled,2011-CUST-FUNDS-EUR,2024-09-23 09:54:00,GL-2E9DB03D
TXN-6B03F486,1260.52,GBP,CUST-5496,2024-03-05 20:19:00,failed,2011-CUST-FUNDS-EUR,2024-03-06 20:19:00,GL-D2F4ECCB
TXN-4AAE8FC5,2672.06,GBP,CUST-3762,2024-10-30 18:09:00,settled,2011-CUST-FUNDS-EUR,2024-10-31 18:09:00,GL-539ADB58
TXN-7E3269EB,3297.08,GBP,CUST-6531,2024-10-15 01:52:00,settled,2011-CUST-FUNDS-EUR,2024-10-16 01:52:00,GL-9AE15B56
TXN-C7285E60,2088.77,USD,CUST-9159,2024-11-17 17:18:00,settled,2011-CUST-FUNDS-EUR,2024-11-18 17:18:00,GL-3C9B0BFF
TXN-F156B9B1,2419.89,EUR,CUST-5873,2024-08-20 02:44:00,settled,2011-CUST-FUNDS-EUR,2024-08-21 02:44:00,GL-538C628F
TXN-122D9D4C,798.82,EUR,CUST-8933,2024-08-25 06:21:00,failed,2011-CUST-FUNDS-EUR,2024-08-26 06:21:00,GL-38A0FC1F
TXN-7E7155A8,726.91,USD,CUST-6658,2024-07-23 04:48:00,settled,2011-CUST-FUNDS-EUR,2024-07-24 04:48:00,GL-31A08505
TXN-51644E96,2579.75,USD,CUST-6228,2024-05-03 14:07:00,settled,2011-CUST-FUNDS-EUR,2024-05-04 14:07:00,GL-E09896D4
TXN-27681F43,2253.48,USD,CUST-2586,2024-01-26 09:24:00,failed,2011-CUST-FUNDS-EUR,2024-01-27 09:24:00,GL-796D870F
TXN-2D13A6EC,2096.49,USD,CUST-6364,2024-10-22 23:20:00,settled,2011-CUST-FUNDS-EUR,2024-10-23 23:20:00,GL-AAD9F017
TXN-578DFCE2,3817.98,EUR,CUST-9433,2024-08-27 15:56:00,settled,2011-CUST-FUNDS-EUR,2024-08-28 15:56:00,GL-FFB0C60F
TXN-54C455A9,2491.88,USD,CUST-7442,2024-09-15 14:15:00,settled,2011-CUST-FUNDS-EUR,2024-09-16 14:15:00,GL-CE4292E2
TXN-5B778B3E,2920.89,USD,CUST-1828,2024-05-24 15:38:00,refunded,2011-CUST-FUNDS-EUR,2024-05-25 15:38:00,GL-C10CC2D3
TXN-5B9E1A65,1435.88,USD,CUST-2761,2024-08-08 04:56:00,settled,2011-CUST-FUNDS-EUR,2024-08-09 04:56:00,GL-20566546
TXN-CA90D7BB,3640.27,EUR,CUST-6995,2024-01-24 12:03:00,failed,2011-CUST-FUNDS-EUR,2024-01-25 12:03:00,GL-6D21207B
TXN-CE05BADF,2813.47,USD,CUST-5728,2024-02-07 12:32:00,refunded,2011-CUST-FUNDS-EUR,2024-02-08 12:32:00,GL-404821EF
TXN-991B978B,3824.38,USD,CUST-2946,2024-03-06 03:25:00,settled,2011-CUST-FUNDS-EUR,2024-03-07 03:25:00,GL-5AE3481B
TXN-D6235AEA,3976.54,USD,CUST-6990,2024-03-14 06:38:00,failed,2011-CUST-FUNDS-EUR,2024-03-15 06:38:00,GL-31D7D7E9
TXN-435BFA1B,2012.92,USD,CUST-1742,2024-01-20 04:45:00,settled,2011-CUST-FUNDS-EUR,2024-01-21 04:45:00,GL-AFC5A69C
TXN-7956DFA6,4021.79,GBP,CUST-8487,2024-03-17 19:57:00,failed,2011-CUST-FUNDS-EUR,2024-03-18 19:57:00,GL-3977FFCE
TXN-49FE2B97,707.51,GBP,CUST-6218,2024-03-24 12:39:00,settled,2011-CUST-FUNDS-EUR,2024-03-25 12:39:00,GL-85725F40
TXN-11F8D6CE,2972.69,GBP,CUST-9351,2024-09-29 15:45:00,failed,2011-CUST-FUNDS-EUR,2024-09-30 15:45:00,GL-C377DACC
TXN-781D581F,1505.95,USD,CUST-7035,2024-06-18 21:07:00,refunded,2011-CUST-FUNDS-EUR,2024-06-19 21:07:00,GL-DCE1F85A
TXN-C1B890F7,2922.67,USD,CUST-8775,2024-05-15 20:50:00,failed,2011-CUST-FUNDS-EUR,2024-05-16 20:50:00,GL-0F1A380A
TXN-CB96E8DE,2892.4,USD,CUST-8871,2024-03-28 16:40:00,failed,2011-CUST-FUNDS-EUR,2024-03-29 16:40:00,GL-93C584E4
TXN-7F4805F3,3875.28,EUR,CUST-3421,2024-12-14 07:02:00,failed,2011-CUST-FUNDS-EUR,2024-12-15 07:02:00,GL-057AE4E2
TXN-7A49525D,4741.54,USD,CUST-4125,2024-01-10 14:20:00,refunded,2011-CUST-FUNDS-EUR,2024-01-11 14:20:00,GL-CE0E1964
TXN-C71E5906,765.64,USD,CUST-7723,2024-09-13 19:58:00,refunded,2011-CUST-FUNDS-EUR,2024-09-14 19:58:00,GL-9658E411
TXN-023485F1,4365.36,USD,CUST-3262,2024-09-22 06:35:00,settled,2011-CUST-FUNDS-EUR,2024-09-23 06:35:00,GL-238A59C2
TXN-5E1D6B5B,4990.63,EUR,CUST-9609,2024-07-11 10:11:00,refunded,2011-CUST-FUNDS-EUR,2024-07-12 10:11:00,GL-578977C9
TXN-471F3C31,4561.5,USD,CUST-9950,2024-06-30 21:49:00,settled,2011-CUST-FUNDS-EUR,2024-07-01 21:49:00,GL-56AA4842
TXN-9A26549F,3054.28,USD,CUST-5038,2024-05-22 17:19:00,settled,2011-CUST-FUNDS-EUR,2024-05-23 17:19:00,GL-324E568B
TXN-B46FFFED,4708.01,USD,CUST-5735,2024-12-26 06:44:00,refunded,2011-CUST-FUNDS-EUR,2024-12-27 06:44:00,GL-904E0460
TXN-B2E76369,1592.03,USD,CUST-5480,2024-05-27 03:36:00,failed,2011-CUST-FUNDS-EUR,2024-05-28 03:36:00,GL-493C4CB4
TXN-4F3ABBE4,1904.67,EUR,CUST-6654,2024-03-15 09:02:00,settled,2011-CUST-FUNDS-EUR,2024-03-16 09:02:00,GL-C5D125AF
TXN-2273B8F2,4777.02,USD,CUST-6674,2024-08-14 20:16:00,refunded,2011-CUST-FUNDS-EUR,2024-08-15 20:16:00,GL-D559EB19
TXN-D539F0C3,1077.79,GBP,CUST-5442,2024-10-14 22:17:00,settled,2011-CUST-FUNDS-EUR,2024-10-15 22:17:00,GL-B30E9192
TXN-A2124D2D,555.04,GBP,CUST-4920,2024-05-04 01:42:00,failed,2011-CUST-FUNDS-EUR,2024-05-05 01:42:00,GL-83D3C55D
TXN-E6CD4F56,1136.1,USD,CUST-1860,2024-02-21 13:21:00,refunded,2011-CUST-FUNDS-EUR,2024-02-22 13:21:00,GL-52F8B931
TXN-7DC980A9,2392.47,USD,CUST-5706,2024-06-13 09:41:00,settled,2011-CUST-FUNDS-EUR,2024-06-14 09:41:00,GL-22A673BA
TXN-73EBA3B0,4540.61,USD,CUST-4804,2024-09-30 23:46:00,settled,2011-CUST-FUNDS-EUR,2024-10-01 23:46:00,GL-91D48E8A
TXN-8E517852,4567.02,USD,CUST-7846,2024-03-31 01:53:00,refunded,2011-CUST-FUNDS-EUR,2024-04-01 01:53:00,GL-80B557CA
TXN-D31ED322,3941.92,USD,CUST-5742,2024-01-20 00:19:00,failed,2011-CUST-FUNDS-EUR,2024-01-21 00:19:00,GL-1C142DA7
TXN-236F1A6C,3017.89,USD,CUST-5662,2024-08-20 20:34:00,failed,2011-CUST-FUNDS-EUR,2024-08-21 20:34:00,GL-AA3E5B39
TXN-C599AB52,2474.62,USD,CUST-9261,2024-08-27 08:12:00,settled,2011-CUST-FUNDS-EUR,2024-08-28 08:12:00,GL-ECE98DA3
TXN-30258450,1660.11,EUR,CUST-5215,2024-04-05 00:47:00,settled,2011-CUST-FUNDS-EUR,2024-04-06 00:47:00,GL-E2D12D31
TXN-419D63E6,3955.93,GBP,CUST-4164,2024-03-30 19:54:00,refunded,2011-CUST-FUNDS-EUR,2024-03-31 19:54:00,GL-AA512911
TXN-1A21EE24,4136.68,GBP,CUST-6372,2024-02-14 12:42:00,settled,2011-CUST-FUNDS-EUR,2024-02-15 12:42:00,GL-CB70A313
TXN-1A500A93,932.06,USD,CUST-8822,2024-06-14 07:00:00,settled,2011-CUST-FUNDS-EUR,2024-06-15 07:00:00,GL-64F6362F
TXN-13CE64CD,1924.04,EUR,CUST-5374,2024-06-17 09:37:00,failed,2011-CUST-FUNDS-EUR,2024-06-18 09:37:00,GL-A992E1B3
TXN-AE23E221,67.06,USD,CUST-4871,2024-02-01 21:07:00,refunded,2011-CUST-FUNDS-EUR,2024-02-02 21:07:00,GL-324F562A
TXN-FE08E8D9,1540.96,EUR,CUST-9233,2024-12-26 09:44:00,settled,2011-CUST-FUNDS-EUR,2024-12-27 09:44:00,GL-DD1ED481
TXN-2A2523F4,3197.17,USD,CUST-7021,2024-11-10 07:14:00,settled,2011-CUST-FUNDS-EUR,2024-11-11 07:14:00,GL-F4E52552
