transaction_id,amount,currency,customer_id,created_at,status,adyen_psp_reference,merchant_account,value_in_cents,booking_date
TXN-58E4F915,1854.45,USD,CUST-1199,2024-05-25 11:22:00,settled,ADYEN-166577,MerchantAccountUSD,185445,2024-05-26 11:22:00
TXN-73F49669,490.14,GBP,CUST-6052,2024-09-06 08:14:00,refunded,ADYEN-878542,MerchantAccountUSD,49014,2024-09-07 08:14:00
TXN-E838E863,400.22,GBP,CUST-4504,2024-03-26 20:53:00,settled,ADYEN-750563,MerchantAccountUSD,40022,2024-03-27 20:53:00
TXN-34117297,3489.09,USD,CUST-7037,2024-05-24 08:39:00,settled,ADYEN-614254,MerchantAccountUSD,348909,2024-05-25 08:39:00
TXN-07F9BFEA,2188.43,USD,CUST-1055,2024-03-28 13:44:00,settled,ADYEN-879370,MerchantAccountUSD,218842,2024-03-29 13:44:00
TXN-9BEBA3AE,786.95,USD,CUST-1009,2024-09-15 03:31:00,settled,ADYEN-629102,MerchantAccountUSD,78695,2024-09-16 03:31:00
TXN-B2AA99A4,204.92,EUR,CUST-9113,2024-03-28 20:51:00,failed,ADYEN-707568,MerchantAccountUSD,20492,2024-03-29 20:51:00
TXN-640BF75A,1094.45,GBP,CUST-2773,2024-10-18 20:07:00,failed,ADYEN-846605,MerchantAccountUSD,109445,2024-10-19 20:07:00
TXN-F8DDD4EA,4346.33,EUR,CUST-9467,2024-05-25 20:32:00,settled,ADYEN-459607,MerchantAccountUSD,434633,2024-05-26 20:32:00
TXN-AFA5797E,4233.74,USD,CUST-1476,2024-06-27 19:01:00,failed,ADYEN-848507,MerchantAccountUSD,423374,2024-06-28 19:01:00
TXN-28EB4A88,4274.33,EUR,CUST-9115,2024-01-10 12:24:00,refunded,ADYEN-809417,MerchantAccountUSD,427433,2024-01-11 12:24:00
TXN-97C23412,3825.9,USD,CUST-5110,2024-05-02 16:43:00,settled,ADYEN-648010,MerchantAccountUSD,382590,2024-05-03 16:43:00
TXN-D3CE1B9F,3753.08,USD,CUST-6033,2024-12-11 14:47:00,settled,ADYEN-709134,MerchantAccountUSD,375308,2024-12-12 14:47:00
TXN-E87DEC8B,2099.49,USD,CUST-1840,2024-04-21 21:47:00,settled,ADYEN-320567,MerchantAccountUSD,209948,2024-04-22 21:47:00
TXN-FE9C4891,2036.66,USD,CUST-1254,2024-10-12 01:33:00,settled,ADYEN-775544,MerchantAccountUSD,203666,2024-10-13 01:33:00
TXN-0287896D,3776.31,USD,CUST-6288,2024-01-09 03:12:00,failed,ADYEN-781091,MerchantAccountUSD,377631,2024-01-10 03:12:00
TXN-4D954393,1226.86,EUR,CUST-8134,2024-08-05 03:32:00,settled,ADYEN-254336,MerchantAccountUSD,122685,2024-08-06 03:32:00
TXN-72F5409C,424.14,USD,CUST-3357,2024-08-15 13:05:00,settled,ADYEN-143940,MerchantAccountUSD,42414,2024-08-16 13:05:00
TXN-A5D0FAF3,1485.85,USD,CUST-8533,2024-09-12 05:20:00,settled,ADYEN-167373,MerchantAccountUSD,148585,2024-09-13 05:20:00
TXN-50BFBDEA,3458.58,USD,CUST-5834,2024-06-11 14:58:00,settled,ADYEN-933128,MerchantAccountUSD,345858,2024-06-12 14:58:00
TXN-E41ACB47,3886.43,GBP,CUST-9913,2024-06-06 23:55:00,refunded,ADYEN-140649,MerchantAccountUSD,388643,2024-06-07 23:55:00
TXN-0801EA7F,652.19,USD,CUST-3494,2024-08-02 15:12:00,refunded,ADYEN-812912,MerchantAccountUSD,65219,2024-08-03 15:12:00
TXN-5B21D9D4,960.27,USD,CUST-5757,2024-01-08 20:04:00,refunded,ADYEN-686723,MerchantAccountUSD,96027,2024-01-09 20:04:00
TXN-E1B57842,1341.83,USD,CUST-1902,2024-08-01 09:43:00,settled,ADYEN-728281,MerchantAccountUSD,134183,2024-08-02 09:43:00
TXN-A249DBA6,3542.92,GBP,CUST-3518,2024-03-10 00:02:00,failed,ADYEN-931963,MerchantAccountUSD,354292,2024-03-11 00:02:00
TXN-66CD60A3,440.94,EUR,CUST-1286,2024-06-12 02:37:00,settled,ADYEN-643025,MerchantAccountUSD,44094,2024-06-13 02:37:00
TXN-153A6150,2788.58,USD,CUST-6878,2024-05-13 11:43:00,settled,ADYEN-821867,MerchantAccountUSD,278858,2024-05-14 11:43:00
TXN-503923FE,1407.91,GBP,CUST-7144,2024-01-31 03:03:00,settled,ADYEN-178688,MerchantAccountUSD,140791,2024-02-01 03:03:00
TXN-CE5265A2,2214.17,EUR,CUST-5394,2024-10-21 02:15:00,refunded,ADYEN-107528,MerchantAccountUSD,221417,2024-10-22 02:15:00
TXN-5D4C6A27,3971.82,USD,CUST-5835,2024-02-13 17:20:00,settled,ADYEN-604132,MerchantAccountUSD,397182,2024-02-14 17:20:00
TXN-FBD6B881,541.05,GBP,CUST-4576,2024-04-06 17:48:00,settled,ADYEN-265999,MerchantAccountUSD,54104,2024-04-07 17:48:00
TXN-BCC18453,475.42,USD,CUST-2521,2024-02-03 20:52:00,failed,ADYEN-340830,MerchantAccountUSD,47542,2024-02-04 20:52:00
TXN-562B89A0,4038.91,GBP,CUST-7358,2024-12-13 09:54:00,failed,ADYEN-255104,MerchantAccountUSD,403891,2024-12-14 09:54:00
TXN-D34135DD,809.96,USD,CUST-5765,2024-03-17 18:01:00,settled,ADYEN-862658,MerchantAccountUSD,80996,2024-03-18 18:01:00
TXN-8DB1C92E,1913.05,USD,CUST-7322,2024-05-11 17:46:00,settled,ADYEN-936201,MerchantAccountUSD,191305,2024-05-12 17:46:00
TXN-15D6599F,2825.4,USD,CUST-5960,2024-01-18 20:41:00,failed,ADYEN-248552,MerchantAccountUSD,282540,2024-01-19 20:41:00
TXN-76448B13,1085.92,USD,CUST-1223,2024-01-19 00:48:00,failed,ADYEN-785664,MerchantAccountUSD,108592,2024-01-20 00:48:00
TXN-BAEE6C2B,2037.37,USD,CUST-6563,2024-12-15 07:37:00,settled,ADYEN-990654,MerchantAccountUSD,203737,2024-12-16 07:37:00
TXN-8A797426,2062.06,EUR,CUST-1708,2024-03-30 07:12:00,refunded,ADYEN-805373,MerchantAccountUSD,206206,2024-03-31 07:12:00
TXN-DF2A1A6C,1095.4,GBP,CUST-6880,2024-08-15 15:38:00,refunded,ADYEN-956762,MerchantAccountUSD,109540,2024-08-16 15:38:00
TXN-F74E6DAC,2787.5,USD,CUST-2118,2024-11-15 04:00:00,failed,ADYEN-621894,MerchantAccountUSD,278750,2024-11-16 04:00:00
TXN-E39F6142,4892.57,USD,CUST-4115,2024-04-20 20:46:00,settled,ADYEN-414571,MerchantAccountUSD,489257,2024-04-21 20:46:00
TXN-4C4FA1C2,2521.55,USD,CUST-5640,2024-01-24 21:22:00,refunded,ADYEN-876335,MerchantAccountUSD,252155,2024-01-25 21:22:00
TXN-CABE9F3A,3754.19,USD,CUST-9409,2024-12-08 10:08:00,refunded,ADYEN-561177,MerchantAccountUSD,375419,2024-12-09 10:08:00
TXN-179A56A8,875.34,USD,CUST-5047,2024-04-15 19:50:00,settled,ADYEN-644035,MerchantAccountUSD,87534,2024-04-16 19:50:00
TXN-93D950E5,3918.15,GBP,CUST-3403,2024-02-27 00:54:00,settled,ADYEN-348521,MerchantAccountUSD,391815,2024-02-28 00:54:00
TXN-C9E90A4A,3873.19,GBP,CUST-4195,2024-06-26 08:47:00,settled,ADYEN-939821,MerchantAccountUSD,387319,2024-06-27 08:47:00
TXN-6AB20F11,949.15,USD,CUST-2405,2024-07-22 15:37:00,settled,ADYEN-136299,MerchantAccountUSD,94915,2024-07-23 15:37:00
TXN-D84430D2,832.01,GBP,CUST-3150,2024-01-04 13:18:00,settled,ADYEN-195054,MerchantAccountUSD,83201,2024-01-05 13:18:00
TXN-6C5867EF,900.61,USD,CUST-1848,2024-01-11 07:53:00,settled,ADYEN-755237,MerchantAccountUSD,90061,2024-01-12 07:53:00
TXN-80C48492,2748.53,GBP,CUST-9647,2024-08-04 03:49:00,settled,ADYEN-898105,MerchantAccountUSD,274853,2024-08-05 03:49:00
TXN-8474E6F9,581.09,USD,CUST-4018,2024-12-16 16:55:00,refunded,ADYEN-423991,MerchantAccountUSD,58109,2024-12-17 16:55:00
TXN-EA127C1E,12.83,USD,CUST-3677,2024-01-20 08:46:00,refunded,ADYEN-380455,MerchantAccountUSD,1283,2024-01-21 08:46:00
TXN-A31C2E95,2992.45,USD,CUST-6916,2024-08-25 18:50:00,failed,ADYEN-229628,MerchantAccountUSD,299245,2024-08-26 18:50:00
TXN-3C27B5EA,4557.61,EUR,CUST-5650,2024-04-15 07:18:00,failed,ADYEN-106168,MerchantAccountUSD,455760,2024-04-16 07:18:00
TXN-70DE068A,1754.84,USD,CUST-5790,2024-03-07 19:25:00,refunded,ADYEN-633676,MerchantAccountUSD,175484,2024-03-08 19:25:00
TXN-56F9CEFA,1598.04,USD,CUST-1688,2024-06-29 11:14:00,refunded,ADYEN-662020,MerchantAccountUSD,159804,2024-06-30 11:14:00
TXN-2CCEF2E8,2660.38,EUR,CUST-5844,2024-05-14 17:23:00,refunded,ADYEN-313333,MerchantAccountUSD,266038,2024-05-15 17:23:00
TXN-99FACC2F,4889.07,USD,CUST-9312,2024-05-12 03:37:00,settled,ADYEN-421956,MerchantAccountUSD,488907,2024-05-13 03:37:00
TXN-9918130F,1837.39,USD,CUST-7149,2024-01-22 17:45:00,settled,ADYEN-898650,MerchantAccountUSD,183739,2024-01-23 17:45:00
TXN-0AD88F18,2641.63,USD,CUST-9583,2024-08-24 14:52:00,refunded,ADYEN-382504,MerchantAccountUSD,264163,2024-08-25 14:52:00
TXN-072EF9FF,1735.43,GBP,CUST-9176,2024-03-25 00:09:00,settled,ADYEN-362533,MerchantAccountUSD,173543,2024-03-26 00:09:00
TXN-A2FE0635,4588.08,USD,CUST-8268,2024-07-30 19:59:00,settled,ADYEN-258828,MerchantAccountUSD,458808,2024-07-31 19:59:00
TXN-BBD02176,4349.05,USD,CUST-5540,2024-02-26 01:28:00,refunded,ADYEN-455771,MerchantAccountUSD,434905,2024-02-27 01:28:00
TXN-21443B70,2185.95,EUR,CUST-4163,2024-05-08 05:12:00,settled,ADYEN-360208,MerchantAccountUSD,218594,2024-05-09 05:12:00
TXN-DC9E0B76,335.82,EUR,CUST-6699,2024-06-04 20:14:00,refunded,ADYEN-609354,MerchantAccountUSD,33582,2024-06-05 20:14:00
TXN-B749041C,841.56,EUR,CUST-6759,2024-08-16 01:46:00,settled,ADYEN-405756,MerchantAccountUSD,84156,2024-08-17 01:46:00
TXN-9E7A21AB,287.9,USD,CUST-5879,2024-12-09 12:04:00,refunded,ADYEN-245397,MerchantAccountUSD,28789,2024-12-10 12:04:00
TXN-30B9290F,2623.38,USD,CUST-8774,2024-01-31 23:36:00,settled,ADYEN-379672,MerchantAccountUSD,262338,2024-02-01 23:36:00
TXN-F63A09EC,4581.84,USD,CUST-4126,2024-04-30 02:59:00,settled,ADYEN-727192,MerchantAccountUSD,458184,2024-05-01 02:59:00
TXN-DDD88660,3815.43,USD,CUST-2266,2024-04-24 18:32:00,failed,ADYEN-894896,MerchantAccountUSD,381543,2024-04-25 18:32:00
TXN-D7D75EC3,4291.96,GBP,CUST-8765,2024-05-13 19:12:00,settled,ADYEN-414663,MerchantAccountUSD,429196,2024-05-14 19:12:00
TXN-2409A7B1,1245.9,GBP,CUST-7222,2024-06-04 23:33:00,settled,ADYEN-196582,MerchantAccountUSD,124590,2024-06-05 23:33:00
TXN-A66B24A9,3458.24,USD,CUST-8795,2024-11-30 03:59:00,settled,ADYEN-946597,MerchantAccountUSD,345824,2024-12-01 03:59:00
TXN-EF75E8A5,1535.09,USD,CUST-3797,2024-05-18 03:44:00,failed,ADYEN-620019,MerchantAccountUSD,153509,2024-05-19 03:44:00
TXN-BE6C9CFB,3550.5,EUR,CUST-7395,2024-12-10 13:13:00,settled,ADYEN-625514,MerchantAccountUSD,355050,2024-12-11 13:13:00
TXN-942468AD,365.75,EUR,CUST-1558,2024-12-18 17:54:00,settled,ADYEN-447654,MerchantAccountUSD,36575,2024-12-19 17:54:00
TXN-D17CB36B,4646.18,USD,CUST-6717,2024-09-26 12:54:00,settled,ADYEN-675596,MerchantAccountUSD,464618,2024-09-27 12:54:00
TXN-C4E03754,4883.56,USD,CUST-4767,2024-04-27 16:49:00,settled,ADYEN-375696,MerchantAccountUSD,488356,2024-04-28 16:49:00
TXN-CF850D23,4547.13,USD,CUST-3397,2024-04-25 08:00:00,settled,ADYEN-598647,MerchantAccountUSD,454713,2024-04-26 08:00:00
TXN-6BAD8EC9,3959.42,USD,CUST-8992,2024-04-29 10:35:00,settled,ADYEN-885119,MerchantAccountUSD,395942,2024-04-30 10:35:00
TXN-9DE2D40D,3566.58,USD,CUST-7943,2024-07-11 11:29:00,settled,ADYEN-623677,MerchantAccountUSD,356658,2024-07-12 11:29:00
TXN-D51BF0C3,1892.01,USD,CUST-7203,2024-02-23 03:11:00,failed,ADYEN-145432,MerchantAccountUSD,189201,2024-02-24 03:11:00
TXN-9D172B23,2786.73,EUR,CUST-2380,2024-11-23 09:19:00,settled,ADYEN-262839,MerchantAccountUSD,278673,2024-11-24 09:19:00
TXN-04045EB0,852.23,USD,CUST-2231,2024-09-03 01:57:00,settled,ADYEN-325595,MerchantAccountUSD,85223,2024-09-04 01:57:00
TXN-BDDC6BAB,228.84,EUR,CUST-3480,2024-08-02 00:01:00,failed,ADYEN-712114,MerchantAccountUSD,22884,2024-08-03 00:01:00
TXN-D1F042DD,1190.5,USD,CUST-2372,2024-02-14 10:24:00,failed,ADYEN-236933,MerchantAccountUSD,119050,2024-02-15 10:24:00
TXN-384C23D4,793.71,USD,CUST-2229,2024-03-21 00:26:00,refunded,ADYEN-631514,MerchantAccountUSD,79371,2024-03-22 00:26:00
TXN-389B8BB0,1923.43,USD,CUST-4727,2024-05-25 15:24:00,settled,ADYEN-802905,MerchantAccountUSD,192343,2024-05-26 15:24:00
TXN-06C43775,1930.96,GBP,CUST-6569,2024-02-08 21:13:00,settled,ADYEN-771272,MerchantAccountUSD,193096,2024-02-09 21:13:00
TXN-6F95D3F0,1260.85,USD,CUST-8296,2024-11-30 12:43:00,settled,ADYEN-299030,MerchantAccountUSD,126084,2024-12-01 12:43:00
TXN-92450D92,2227.92,EUR,CUST-4159,2024-02-19 09:55:00,settled,ADYEN-185557,MerchantAccountUSD,222792,2024-02-20 09:55:00
TXN-24EA8584,700.25,USD,CUST-7145,2024-06-20 12:36:00,settled,ADYEN-157972,MerchantAccountUSD,70025,2024-06-21 12:36:00
TXN-EBBD2EFC,1461.03,USD,CUST-3260,2024-09-06 09:24:00,failed,ADYEN-732282,MerchantAccountUSD,146103,2024-09-07 09:24:00
TXN-93747B75,3118.33,GBP,CUST-7275,2024-08-07 06:36:00,settled,ADYEN-168947,MerchantAccountUSD,311833,2024-08-08 06:36:00
TXN-6EC278A5,4151.62,USD,CUST-9955,2024-11-04 06:49:00,settled,ADYEN-492360,MerchantAccountUSD,415162,2024-11-05 06:49:00
TXN-ECDA2929,225.57,USD,CUST-8558,2024-09-21 20:50:00,settled,ADYEN-560505,MerchantAccountUSD,22557,2024-09-22 20:50:00
TXN-0809B373,3719.11,EUR,CUST-6554,2024-04-05 15:44:00,refunded,ADYEN-171844,MerchantAccountUSD,371911,2024-04-06 15:44:00
TXN-F7871D23,980.65,EUR,CUST-8813,2024-10-02 16:53:00,settled,ADYEN-726178,MerchantAccountUSD,98065,2024-10-03 16:53:00
TXN-DC1CCF94,4591.91,USD,CUST-9318,2024-09-22 04:54:00,settled,ADYEN-198270,MerchantAccountUSD,459191,2024-09-23 04:54:00
TXN-D76AEB09,625.32,GBP,CUST-2020,2024-09-28 06:16:00,failed,ADYEN-111116,MerchantAccountUSD,62532,2024-09-29 06:16:00
TXN-2C7F2458,3519.48,USD,CUST-9375,2024-05-30 05:08:00,settled,ADYEN-406349,MerchantAccountUSD,351948,2024-05-31 05:08:00
TXN-1953D35C,4696.17,GBP,CUST-2962,2024-03-19 23:43:00,settled,ADYEN-772383,MerchantAccountUSD,469617,2024-03-20 23:43:00
TXN-6D8DDFDA,4514.44,USD,CUST-8046,2024-02-10 21:48:00,refunded,ADYEN-351683,MerchantAccountUSD,451443,2024-02-11 21:48:00
TXN-3DD54884,3307.42,EUR,CUST-5389,2024-11-22 17:51:00,failed,ADYEN-874842,MerchantAccountUSD,330742,2024-11-23 17:51:00
TXN-8224E07A,2131.74,USD,CUST-1895,2024-05-17 15:46:00,settled,ADYEN-721555,MerchantAccountUSD,213173,2024-05-18 15:46:00
TXN-263CB36C,4862.85,USD,CUST-7956,2024-11-20 17:30:00,failed,ADYEN-566234,MerchantAccountUSD,486285,2024-11-21 17:30:00
TXN-7B445D5D,139.55,USD,CUST-7458,2024-07-10 18:59:00,settled,ADYEN-906633,MerchantAccountUSD,13955,2024-07-11 18:59:00
TXN-2060C347,2548.25,GBP,CUST-5576,2024-02-19 07:19:00,refunded,ADYEN-706187,MerchantAccountUSD,254825,2024-02-20 07:19:00
TXN-3F41E20E,1020.6,GBP,CUST-2268,2024-10-05 17:39:00,settled,ADYEN-838197,MerchantAccountUSD,102060,2024-10-06 17:39:00
TXN-B763587B,3896.78,GBP,CUST-1137,2024-01-06 05:13:00,settled,ADYEN-949488,MerchantAccountUSD,389678,2024-01-07 05:13:00
TXN-E6B96358,4236.88,GBP,CUST-2831,2024-03-27 11:26:00,settled,ADYEN-283457,MerchantAccountUSD,423688,2024-03-28 11:26:00
TXN-65054E2F,3726.78,EUR,CUST-2693,2024-08-02 19:19:00,failed,ADYEN-351484,MerchantAccountUSD,372678,2024-08-03 19:19:00
TXN-81BC5611,274.69,GBP,CUST-7841,2024-12-18 02:01:00,failed,ADYEN-425338,MerchantAccountUSD,27469,2024-12-19 02:01:00
TXN-A240FC64,2702.94,USD,CUST-2331,2024-11-12 13:40:00,settled,ADYEN-195112,MerchantAccountUSD,270294,2024-11-13 13:40:00
TXN-8177C0BC,2802.19,USD,CUST-6410,2024-10-03 08:59:00,refunded,ADYEN-129515,MerchantAccountUSD,280219,2024-10-04 08:59:00
TXN-949ACBC7,3128.83,USD,CUST-7663,2024-04-16 07:26:00,failed,ADYEN-802030,MerchantAccountUSD,312883,2024-04-17 07:26:00
TXN-47C3E3DB,3603.17,EUR,CUST-4937,2024-12-19 15:41:00,refunded,ADYEN-883755,MerchantAccountUSD,360317,2024-12-20 15:41:00
TXN-B049CA9C,4609.48,USD,CUST-6637,2024-07-11 06:44:00,settled,ADYEN-259939,MerchantAccountUSD,460947,2024-07-12 06:44:00
TXN-CC433C7F,3693.42,USD,CUST-3084,2024-08-24 22:10:00,refunded,ADYEN-991420,MerchantAccountUSD,369342,2024-08-25 22:10:00
TXN-58BBA9D1,3215.06,USD,CUST-1821,2024-08-08 19:42:00,refunded,ADYEN-415424,MerchantAccountUSD,321506,2024-08-09 19:42:00
TXN-45B3CC4C,2290.65,EUR,CUST-3988,2024-01-02 11:52:00,settled,ADYEN-251350,MerchantAccountUSD,229065,2024-01-03 11:52:00
TXN-9452B3F4,1197.6,USD,CUST-3750,2024-11-21 02:52:00,settled,ADYEN-465111,MerchantAccountUSD,119759,2024-11-22 02:52:00
TXN-13781A38,1933.51,USD,CUST-3567,2024-11-08 16:14:00,failed,ADYEN-148303,MerchantAccountUSD,193351,2024-11-09 16:14:00
TXN-29E5971F,4033.79,EUR,CUST-8629,2024-07-17 03:56:00,settled,ADYEN-437668,MerchantAccountUSD,403379,2024-07-18 03:56:00
TXN-1321783C,3015.56,USD,CUST-1948,2024-10-22 16:19:00,settled,ADYEN-736404,MerchantAccountUSD,301556,2024-10-23 16:19:00
TXN-50D6AF3E,269.54,USD,CUST-6023,2024-05-14 14:27:00,settled,ADYEN-820230,MerchantAccountUSD,26954,2024-05-15 14:27:00
TXN-7DB27BC2,4556.94,EUR,CUST-5710,2024-04-16 18:01:00,refunded,ADYEN-508990,MerchantAccountUSD,455693,2024-04-17 18:01:00
TXN-0B1C9875,875.76,USD,CUST-2234,2024-03-31 20:31:00,refunded,ADYEN-313227,MerchantAccountUSD,87576,2024-04-01 20:31:00
TXN-7FC27CC9,1840.52,USD,CUST-9427,2024-01-06 04:55:00,failed,ADYEN-211553,MerchantAccountUSD,184052,2024-01-07 04:55:00
TXN-66359670,13.37,EUR,CUST-4314,2024-12-18 04:56:00,settled,ADYEN-158709,MerchantAccountUSD,1337,2024-12-19 04:56:00
TXN-2ACC4BE0,4028.27,USD,CUST-7965,2024-03-07 07:54:00,settled,ADYEN-494835,MerchantAccountUSD,402827,2024-03-08 07:54:00
TXN-CE622ECF,1647.17,GBP,CUST-2655,2024-09-14 22:07:00,settled,ADYEN-899624,MerchantAccountUSD,164717,2024-09-15 22:07:00
TXN-2C728C5F,4369.39,EUR,CUST-5642,2024-06-16 06:20:00,failed,ADYEN-265327,MerchantAccountUSD,436939,2024-06-17 06:20:00
TXN-298B3EEC,4224.77,EUR,CUST-1318,2024-11-27 13:56:00,settled,ADYEN-544383,MerchantAccountUSD,422477,2024-11-28 13:56:00
TXN-DA7A3293,267.14,USD,CUST-4649,2024-01-23 08:53:00,refunded,ADYEN-980333,MerchantAccountUSD,26714,2024-01-24 08:53:00
TXN-B11B707C,3171.11,USD,CUST-1159,2024-06-24 02:44:00,settled,ADYEN-687571,MerchantAccountUSD,317111,2024-06-25 02:44:00
TXN-495DAB14,2523.21,GBP,CUST-5747,2024-12-04 16:01:00,settled,ADYEN-407684,MerchantAccountUSD,252321,2024-12-05 16:01:00
TXN-C7C7A701,1490.82,USD,CUST-7850,2024-03-20 13:12:00,settled,ADYEN-395292,MerchantAccountUSD,149082,2024-03-21 13:12:00
TXN-236C73C8,1468.74,EUR,CUST-5215,2024-11-22 07:01:00,settled,ADYEN-169455,MerchantAccountUSD,146874,2024-11-23 07:01:00
TXN-479A8C54,4324.58,USD,CUST-4369,2024-04-30 10:14:00,refunded,ADYEN-674792,MerchantAccountUSD,432458,2024-05-01 10:14:00
TXN-4EB283FC,3078.89,GBP,CUST-7299,2024-08-24 18:35:00,settled,ADYEN-591307,MerchantAccountUSD,307889,2024-08-25 18:35:00
TXN-FBA81674,2136.69,USD,CUST-9171,2024-05-19 12:06:00,settled,ADYEN-931810,MerchantAccountUSD,213669,2024-05-20 12:06:00
TXN-1EC0FFB4,4803.0,EUR,CUST-6730,2024-06-25 05:53:00,settled,ADYEN-922175,MerchantAccountUSD,480300,2024-06-26 05:53:00
TXN-4A95ED8D,272.09,EUR,CUST-7533,2024-08-31 09:30:00,failed,ADYEN-590757,MerchantAccountUSD,27208,2024-09-01 09:30:00
TXN-AB687FFC,4713.6,GBP,CUST-8857,2024-03-29 16:17:00,settled,ADYEN-925820,MerchantAccountUSD,471360,2024-03-30 16:17:00
TXN-C2A8469A,1492.64,USD,CUST-5863,2024-01-06 10:39:00,settled,ADYEN-552896,MerchantAccountUSD,149264,2024-01-07 10:39:00
TXN-B024F90E,4145.34,EUR,CUST-4925,2024-05-11 06:27:00,settled,ADYEN-974433,MerchantAccountUSD,414534,2024-05-12 06:27:00
TXN-EA4427D0,2549.74,USD,CUST-3225,2024-04-08 15:03:00,failed,ADYEN-805650,MerchantAccountUSD,254973,2024-04-09 15:03:00
TXN-D5F4D8EC,2792.95,USD,CUST-9290,2024-09-05 13:08:00,settled,ADYEN-666229,MerchantAccountUSD,279295,2024-09-06 13:08:00
TXN-0F5AF885,4065.09,GBP,CUST-7637,2024-10-29 06:58:00,settled,ADYEN-740660,MerchantAccountUSD,406509,2024-10-30 06:58:00
TXN-AB8BE715,2564.16,USD,CUST-3885,2024-07-26 12:14:00,refunded,ADYEN-535181,MerchantAccountUSD,256416,2024-07-27 12:14:00
TXN-B491AFE0,4992.91,USD,CUST-7674,2024-02-25 07:13:00,refunded,ADYEN-191655,MerchantAccountUSD,499291,2024-02-26 07:13:00
TXN-F6252C43,1070.59,USD,CUST-4544,2024-06-07 16:42:00,settled,ADYEN-823289,MerchantAccountUSD,107058,2024-06-08 16:42:00
TXN-C48957A3,3342.41,USD,CUST-7371,2024-03-19 18:08:00,settled,ADYEN-591812,MerchantAccountUSD,334241,2024-03-20 18:08:00
TXN-659F57A9,4843.6,USD,CUST-4546,2024-07-29 21:08:00,settled,ADYEN-548415,MerchantAccountUSD,484360,2024-07-30 21:08:00
TXN-5B0474EB,4335.69,USD,CUST-7790,2024-08-22 01:21:00,settled,ADYEN-764528,MerchantAccountUSD,433568,2024-08-23 01:21:00
TXN-F315BCBF,3499.53,USD,CUST-2506,2024-04-07 08:50:00,settled,ADYEN-659139,MerchantAccountUSD,349953,2024-04-08 08:50:00
TXN-06281C6D,89.19,USD,CUST-2633,2024-01-21 11:37:00,settled,ADYEN-559196,MerchantAccountUSD,8919,2024-01-22 11:37:00
TXN-3ED548F2,1512.8,USD,CUST-1071,2024-04-05 04:50:00,settled,ADYEN-836013,MerchantAccountUSD,151280,2024-04-06 04:50:00
TXN-CAB7F863,785.38,EUR,CUST-9797,2024-06-20 14:50:00,refunded,ADYEN-296052,MerchantAccountUSD,78538,2024-06-21 14:50:00
TXN-7E569FDA,4073.0,USD,CUST-4432,2024-07-22 22:19:00,settled,ADYEN-690357,MerchantAccountUSD,407300,2024-07-23 22:19:00
TXN-8F008F1A,4322.88,EUR,CUST-2904,2024-07-11 05:18:00,settled,ADYEN-537300,MerchantAccountUSD,432288,2024-07-12 05:18:00
TXN-8D0F8BF6,4153.92,EUR,CUST-8414,2024-07-21 20:21:00,settled,ADYEN-231425,MerchantAccountUSD,415392,2024-07-22 20:21:00
TXN-B9746AD5,69.87,USD,CUST-6216,2024-10-28 11:44:00,failed,ADYEN-859041,MerchantAccountUSD,6987,2024-10-29 11:44:00
TXN-E1533F03,258.21,GBP,CUST-1302,2024-08-06 23:37:00,settled,ADYEN-120806,MerchantAccountUSD,25820,2024-08-07 23:37:00
TXN-9C442075,4615.24,USD,CUST-6987,2024-10-27 22:49:00,refunded,ADYEN-416027,MerchantAccountUSD,461524,2024-10-28 22:49:00
TXN-EBC1D251,112.27,EUR,CUST-8296,2024-08-05 02:27:00,settled,ADYEN-278406,MerchantAccountUSD,11227,2024-08-06 02:27:00
TXN-0F036BB0,233.38,USD,CUST-4399,2024-09-09 17:05:00,settled,ADYEN-905719,MerchantAccountUSD,23338,2024-09-10 17:05:00
TXN-D3F5E2C1,4325.07,USD,CUST-1043,2024-04-06 10:38:00,settled,ADYEN-715210,MerchantAccountUSD,432507,2024-04-07 10:38:00
TXN-521D9E50,3526.12,USD,CUST-7035,2024-08-25 16:25:00,settled,ADYEN-616328,MerchantAccountUSD,352612,2024-08-26 16:25:00
TXN-0D01C0E7,4357.73,GBP,CUST-4507,2024-12-08 08:11:00,settled,ADYEN-484788,MerchantAccountUSD,435772,2024-12-09 08:11:00
TXN-646C2F0F,1019.03,USD,CUST-1525,2024-12-20 18:03:00,settled,ADYEN-931618,MerchantAccountUSD,101903,2024-12-21 18:03:00
TXN-375B4B92,3384.5,USD,CUST-7344,2024-08-29 06:36:00,refunded,ADYEN-843881,MerchantAccountUSD,338450,2024-08-30 06:36:00
TXN-4AB1F32D,2259.98,EUR,CUST-7187,2024-01-09 18:34:00,settled,ADYEN-672592,MerchantAccountUSD,225998,2024-01-10 18:34:00
TXN-686A7EF4,2459.47,USD,CUST-3533,2024-07-18 09:11:00,settled,ADYEN-758919,MerchantAccountUSD,245946,2024-07-19 09:11:00
TXN-8B6B74D2,4019.86,USD,CUST-2812,2024-03-04 19:08:00,failed,ADYEN-192392,MerchantAccountUSD,401986,2024-03-05 19:08:00
TXN-4016E45E,1219.41,EUR,CUST-4552,2024-12-13 02:18:00,settled,ADYEN-160865,MerchantAccountUSD,121941,2024-12-14 02:18:00
